fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
1,cnn1d,Deep Learning,loso,Afif - TVTC,1600,49,6219.828571428571,1173.7154214767074,6255.34423828125,1133.871337890625,152.36169284119904,41779.692757562356,204.40081398458852,0.9696722898857713,35.51588608099489,2.44961241441747,3.28627729264959,0.7800714285659357,15.853103876113892
2,cnn1d,Deep Learning,loso,Al Ahsa - KFU,1631,18,5549.283333333333,1266.2999443917963,5626.7607421875,1165.778076171875,250.61452907986111,137853.31602410108,371.2860299339326,0.914030571081308,77.4769748263888,4.516160268380502,6.690702341754628,0.9205222221579686,14.465125799179077
3,cnn1d,Deep Learning,loso,Al Baha - University,1617,32,6122.075000000001,770.5048710099112,6183.0,779.5780029296875,304.9691009521484,152617.69166801358,390.663143472754,0.7429283983418343,60.924649047851574,4.981466266782886,6.381221129645651,0.11795624993737874,15.338314056396484
4,cnn1d,Deep Learning,loso,Al Dawadmi - TVTC,1600,49,6158.08163265306,1242.735881715603,6072.7685546875,1198.602783203125,174.92025868941323,49010.648918236795,221.38348835953596,0.9682654183983568,-85.31306800063774,2.840499186660718,3.5950073669965015,0.16024285710324077,14.644731998443604
5,cnn1d,Deep Learning,loso,Al Dhahran - KFUPM,1604,45,5201.251111111111,1315.5792518248752,5294.88037109375,1333.4605712890625,204.17784288194446,64909.754083866894,254.77392740205363,0.9624961431200835,93.62974826388894,3.9255524972784333,4.89832007644845,0.39514888889647815,14.910237789154053
6,cnn1d,Deep Learning,loso,Al Farshah - TQ TVTC,1604,45,5783.742222222222,648.1317134619026,5747.59765625,582.3215942382812,291.68741970486116,176211.37773530438,419.7753896255763,0.5805237254545372,-36.145162760416596,5.0432299452099265,7.2578509466193095,0.11656444443764889,15.514324188232422
7,cnn1d,Deep Learning,loso,Al Hanakiyah - TVTC,1598,51,6190.123529411763,1218.1734376320348,6348.36865234375,1226.8929443359375,209.86442440257352,76440.41323405078,276.4785945313864,0.9484884313619592,158.24527611825982,3.390310765292863,4.466447126906686,0.2178294117923132,14.279223203659058
8,cnn1d,Deep Learning,loso,Al Jouf - TVTC,1609,40,5857.597500000001,1618.4891058464837,5833.1767578125,1540.774658203125,173.99370971679684,47674.22636837355,218.34428402954256,0.9818003056957538,-24.42093139648434,2.970393744479658,3.7275399006084413,0.1839874999859603,14.62922477722168
9,cnn1d,Deep Learning,loso,Al Jubail - SWCC,1600,49,5368.820408163266,1346.8619593494689,5366.37109375,1300.2529296875,180.4779695471939,50356.976925753006,224.4036027468209,0.9722403825789548,-2.4495735012755064,3.361594462589548,4.179756178947917,0.13942448982116007,15.259670495986938
10,cnn1d,Deep Learning,loso,Al Khafji - SWCC,1627,22,5728.686363636364,1368.320342043636,5625.91845703125,1264.3819580078125,269.31077991832393,101229.7272663035,318.1661944115111,0.9459329717072321,-102.76785111860791,4.701091364118163,5.553911913054193,0.2188681816981195,15.24242091178894
11,cnn1d,Deep Learning,loso,Al Qunfudhah - TVTC,1604,45,5561.022222222223,862.9555088026493,5444.1064453125,732.7589721679688,280.5055381944444,119701.48520184793,345.9790242223478,0.8392604574525282,-116.91631944444447,5.044136257422695,6.221500479530402,0.11533555556929463,14.736067771911621
12,cnn1d,Deep Learning,loso,Al Uwayqilah,1645,4,4700.0,1374.3970077819579,4946.521484375,1378.021240234375,246.5213623046875,62174.176634094714,249.34750176028376,0.9670856228877192,246.5213623046875,5.24513536818484,5.305265994899655,0.43760000062320614,14.835550546646118
13,cnn1d,Deep Learning,loso,Al Wajh - TVTC,1630,19,6172.1578947368425,1468.5868779977395,6132.9228515625,1352.0789794921875,331.62707391036184,199597.7222732435,446.7636089401682,0.9074542894608802,-39.23559570312493,5.3729518843506705,7.238369733236004,0.18036842103404188,14.666555404663086
14,cnn1d,Deep Learning,loso,Arar - TVTC,1612,37,5733.135135135134,1774.237785827315,5713.64306640625,1640.65234375,217.97264173353037,82454.87506952097,287.1495691613013,0.9738065508696324,-19.492471230996596,3.8019798346928835,5.008595862349806,0.16376756763280798,14.345501899719238
15,cnn1d,Deep Learning,loso,Dammam - IAFU,1625,24,5679.474999999999,1462.4693592944093,5603.79443359375,1395.40283203125,233.9836242675781,79081.01604596664,281.2134705983457,0.9630258082659892,-75.68116658528652,4.119810797082091,4.951399039494772,0.1445250001476476,14.780275821685791
16,cnn1d,Deep Learning,loso,Duba - TVTC,1598,51,6060.007843137256,1282.3317258933441,6072.79248046875,1199.258056640625,212.1458122702206,87568.54050301516,295.9198210715449,0.9467466004633669,12.784445848651924,3.5007514472191352,4.8831590442026185,0.1347274509516508,14.37870168685913
17,cnn1d,Deep Learning,loso,Farasan - SWCC,1611,38,5479.676315789476,759.3133440412188,5390.43408203125,717.920654296875,293.1239077919409,163613.5574118527,404.49172724773086,0.7162229803880538,-89.24178402549344,5.3492923833350465,7.381671907922802,0.1386657894679382,14.586039781570435
18,cnn1d,Deep Learning,loso,Hada Al Sham - KAU,1598,51,5853.949019607843,1122.0203016884318,5766.35546875,1127.8751220703125,173.26206341911765,63916.2207149643,252.81657523778836,0.9492297084144118,-87.593665747549,2.959746708397616,4.318735513257418,0.12740784315574988,14.230363368988037
19,cnn1d,Deep Learning,loso,Hafar Al Batin - TVTC,1599,50,5774.338000000001,1488.745472119395,5958.875,1477.4942626953125,226.73006933593751,82895.2704124105,287.915387592276,0.9625985150482949,184.53665332031247,3.9265119107322346,4.986119406108128,0.1311120000173105,14.407739639282227
20,cnn1d,Deep Learning,loso,Hagl - SWCC,1598,51,5767.360784313726,1417.5352506013471,5719.79638671875,1000.0912475585938,476.1062787224264,355670.07924199395,596.3808172988078,0.8229974200355388,-47.56455078125005,8.255184590105014,10.340619212185679,0.12965294117034942,14.235201120376587
