station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Al Jubail - SWCC,26.9042,49.76274,hgb,loso,49,5368.820408163266,1346.8619593494689,5345.079884286165,1327.7326186955568,131.23007994537403,26198.249476886318,161.85873308810469,0.9855580412690036,-23.740523877101047,2.444300050451293,3.014791346754666,485.5475781183968
Hafar Al Batin - TVTC,28.33202,45.95708,hgb,loso,50,5774.338000000001,1488.745472119395,5855.818614959822,1460.288537155878,133.45757596900154,34301.85604378468,185.20760255395749,0.984523358856851,81.48061495982296,2.311218636127666,3.207425726619354,491.8764813993239
Al Hanakiyah - TVTC,24.85577,40.536,hgb,loso,51,6190.123529411763,1218.1734376320348,6288.340759620831,1233.1464032527642,134.92836689874795,48021.458496402985,219.13798962389654,0.967639360506042,98.21723020906605,2.179736256597289,3.5401230457305726,992.5575245131722
Al Jouf - TVTC,29.77634,40.02318,hgb,loso,40,5857.597500000001,1618.4891058464837,5906.952099325259,1594.339652257142,135.25336833831216,24811.77087482725,157.5175256116831,0.9905280760807811,49.35459932525902,2.309024618682184,2.689114873660799,349.409255285751
Hagl - SWCC,29.28997,34.93002,hgb,loso,51,5767.360784313726,1417.5352506013471,5704.085635230683,1351.0416730188697,144.48109562870448,35999.65936108766,189.73576194562705,0.9820844289226285,-63.27514908304429,2.505150987288143,3.289819538629821,494.90032019932096
Farasan - SWCC,16.692097,42.098767,hgb,loso,38,5479.676315789476,759.3133440412188,5500.329414661589,663.4872773274461,147.95060658694797,45282.90773058748,212.7978095060837,0.9214597567681885,20.65309887211649,2.6999880660949627,3.8834010850771428,691.4835478935602
Rania - TVTC,21.21501,42.84853,hgb,loso,28,6412.253571428572,799.1166299117612,6346.892534184895,804.6873725908075,158.03953265494553,37833.02367589755,194.5071301415389,0.9407551348885113,-65.36103724367477,2.4646488304693825,3.033366163312925,460.8219159928358
Sharurah - TVTC,17.47586,47.08618,hgb,loso,41,6656.526829268292,674.428293038572,6606.977507632775,797.2393098062536,158.47736783591205,45301.414858699274,212.84129030500466,0.9004043881762238,-49.54932163551836,2.3807816283275227,3.197482647694833,524.4675627129209
Al Qunfudhah - TVTC,19.15197,41.08111,hgb,loso,45,5561.022222222223,862.9555088026493,5501.400254094867,806.0751377818675,161.61656231804398,40439.8619147123,201.09664819362928,0.9456958709084302,-59.6219681273545,2.906238383155766,3.616181345041806,502.9487978325933
Tabuk - University,28.38287,36.48396,hgb,loso,34,6011.488235294117,1461.0986017306425,5958.12266294871,1344.2701803843192,165.99483998262474,48197.577327621315,219.53946644651688,0.9774230038712866,-53.36557234540775,2.761293601275813,3.6519986042320802,619.2720571252694
Mahd ad Dahab,23.419423,40.743138,hgb,loso,7,5798.400000000001,949.9375588502045,5856.831049334158,894.3704761475469,167.27765337417168,37162.15535314904,192.77488257848594,0.958817683115904,58.43104933415777,2.8848933046042298,3.324622009148833,306.0441959907157
Al Khafji - SWCC,28.50676,48.455128,hgb,loso,22,5728.686363636364,1368.320342043636,5678.2611014588365,1339.9826982027203,170.43723699753426,56074.42135630075,236.80038293106864,0.9700505236174741,-50.42526217752712,2.9751539214890244,4.133589585811367,700.2338259479939
Umluj - SWCC,25.00411,37.27382,hgb,loso,51,5969.813725490198,1184.3944103310246,5959.584184826016,1124.2030204889566,172.5569872650272,57426.803841979454,239.63890302281777,0.9590624405924868,-10.229540664179641,2.890491985172587,4.014177226327784,804.5429635156952
