station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Timaa - TVTC,27.6173,38.5252,cnn1d,loso,51,6221.5921568627455,1460.165548610927,6271.48934397978,1342.9256936487147,209.57670994178923,79904.99245075394,282.6747113746717,0.9625225770479794,49.897187117034264,3.3685382239434487,4.543446504491081,904.94189453125
Al Hanakiyah - TVTC,24.85577,40.536,cnn1d,loso,51,6190.123529411763,1218.1734376320348,6348.3688055300245,1226.8928918064648,209.86442440257352,76440.41323405078,276.4785945313864,0.9484884313619592,158.24527611825982,3.390310765292863,4.466447126906686,829.8368164062504
Majmaah - University,25.85891,45.41889,cnn1d,loso,51,5979.882352941176,1368.858325315889,5806.535725911458,1315.8199667729327,209.89388691023282,73113.6057178501,270.39527680388596,0.9609805450078859,-173.3466270297181,3.510000272948473,4.521749105496923,587.8601562499998
Duba - TVTC,27.34103,35.72295,cnn1d,loso,51,6060.007843137256,1282.3317258933441,6072.792288985906,1199.258062688356,212.1458122702206,87568.54050301516,295.9198210715449,0.9467466004633669,12.784445848651924,3.5007514472191352,4.8831590442026185,1082.4602539062498
Mahd ad Dahab,23.419423,40.743138,cnn1d,loso,7,5798.400000000001,949.9375588502045,5979.153948102678,966.5929506663767,217.86432756696428,74647.28642158919,273.2165559068286,0.917277451355058,180.75394810267866,3.7573180112956033,4.711930117046575,501.7267578125002
Arar - TVTC,31.027395,40.906419,cnn1d,loso,37,5733.135135135134,1774.237785827315,5713.642663904138,1640.6523452980905,217.97264173353037,82454.87506952097,287.1495691613013,0.9738065508696324,-19.492471230996596,3.8019798346928835,5.008595862349806,889.6806640625
Riyadh - K.A.CARE City T2,24.52958,46.43635,cnn1d,loso,45,5906.017777777777,1218.4886161486907,5770.206401909722,1242.8982536634765,219.182421875,111615.62359575613,334.08924495672727,0.9248235111746375,-135.81137586805553,3.7111710482773126,5.65675989350701,1453.4671875000004
Shaqra - University,25.17279,45.14198,cnn1d,loso,47,5994.593617021277,1329.9769433938534,5841.094508394282,1333.6466948354407,225.77708402593086,76666.6163565037,276.88737124777595,0.9566570893894639,-153.49910862699468,3.7663451177883154,4.618951490916272,724.1458007812498
Hafar Al Batin - TVTC,28.33202,45.95708,cnn1d,loso,50,5774.338000000001,1488.745472119395,5958.874653320312,1477.494255201605,226.73006933593751,82895.2704124105,287.915387592276,0.9625985150482949,184.53665332031247,3.9265119107322346,4.986119406108128,709.8380859375002
Thuwal - KAUST,22.3065,39.107,cnn1d,loso,46,5567.534782608695,1035.9074126029905,5425.1403649371605,1005.6245968499035,228.85462487262228,103110.55153392343,321.10831744743615,0.9039137535217096,-142.39441767153534,4.11051989450511,5.767513450485877,1274.7083984375004
Dammam - IAFU,26.394974,50.188715,cnn1d,loso,24,5679.474999999999,1462.4693592944093,5603.793833414714,1395.4028607411892,233.9836242675781,79081.01604596664,281.2134705983457,0.9630258082659892,-75.68116658528652,4.119810797082091,4.951399039494772,644.1656249999996
