station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Jazan - University,16.96035,42.545865,knn,loso,44,5479.720454545455,658.8391897805582,5583.3150000000005,568.6986830415398,382.7536363636363,239370.26863636356,489.2548095178662,0.448543375297766,103.59454545454555,6.984911722022978,8.928462931207138,1783.42
Thuwal - KAUST,22.3065,39.107,knn,loso,46,5567.534782608695,1035.9074126029905,5319.369565217391,909.4318554841678,396.9765217391304,225172.25808695643,474.5231902520217,0.7901673808475529,-248.16521739130437,7.130202813984489,8.523039527912596,1095.4399999999996
Al Uwayqilah,30.327166,42.253735,knn,loso,4,4700.0,1374.3970077819579,5089.075,1168.323018036964,400.2349999999998,208532.00609999985,456.6530478382903,0.8896052756894577,389.07499999999993,8.515638297872336,9.716022294431708,570.2799999999997
Farasan - SWCC,16.692097,42.098767,knn,loso,38,5479.676315789476,759.3133440412188,5579.371052631578,541.1311492497597,413.8452631578949,242723.56610526337,492.66983478315717,0.5790118418759778,99.69473684210527,7.552366952139414,8.990856510329781,1209.38
Hafar Al Batin - TVTC,28.33202,45.95708,knn,loso,50,5774.338000000001,1488.745472119395,6040.9151999999995,1343.194357007563,422.6796,247011.4115279999,497.0024260785856,0.8885510169011909,266.5771999999999,7.3199663753663184,8.607089264234022,998.5200000000004
Mahd ad Dahab,23.419423,40.743138,knn,loso,7,5798.400000000001,949.9375588502045,6194.305714285714,1018.5923988224022,426.16857142857134,243421.03125714284,493.3771693716105,0.7302459464414346,395.90571428571445,7.3497615105644885,8.508850189217895,740.0199999999995
Duba - TVTC,27.34103,35.72295,knn,loso,51,6060.007843137256,1282.3317258933441,5794.951764705882,1062.8568850678353,428.87176470588247,284803.5664235296,533.6699039889073,0.8268012915929775,-265.05607843137267,7.0770826673362235,8.80642266153615,1309.7399999999998
Taif - University,21.43278,40.49173,knn,loso,25,6213.852,1028.2639618774938,6013.2976,734.656856135053,431.85360000000014,260566.30955200017,510.45696150801996,0.7535612304161556,-200.5544000000001,6.949853327694322,8.21482329331339,932.8999999999996
Al Ahsa - KFU,25.34616,49.5956,knn,loso,18,5549.283333333333,1266.2999443917963,5812.474444444444,1228.9457280089134,437.68444444444435,451151.3736000001,671.6780282248334,0.7186485819645094,263.1911111111109,7.887224676659948,12.103869777025263,2226.2400000000007
Timaa - TVTC,27.6173,38.5252,knn,loso,51,6221.5921568627455,1460.165548610927,6057.953725490195,1256.9187483402648,441.5615686274511,309239.21422745107,556.0928108036023,0.8549591399799531,-163.638431372549,7.097243880577825,8.938110965538018,1330.6800000000003
Al Khafji - SWCC,28.50676,48.455128,knn,loso,22,5728.686363636364,1368.320342043636,5605.012727272727,1180.3212116360598,455.69545454545454,294100.15907272726,542.3100211804382,0.8429204340375054,-123.67363636363629,7.954623898386985,9.466568542184936,1100.6599999999999
Al Farshah - TQ TVTC,17.7749,43.17555,knn,loso,45,5783.742222222222,648.1317134619026,5871.187999999999,866.3948150804125,469.0093333333335,329507.1641866669,574.0271458621681,0.21559867787487175,87.44577777777793,8.109098146375052,9.924839728448621,1656.0800000000008
Tabuk - University,28.38287,36.48396,knn,loso,34,6011.488235294117,1461.0986017306425,5962.642941176471,1238.2813264704703,480.4100000000001,408215.0463882353,638.9170888215741,0.8087814775555525,-48.845294117646915,7.991531900195022,10.628268139500312,2134.5599999999995
Dammam - IAFU,26.394974,50.188715,knn,loso,24,5679.474999999999,1462.4693592944093,5624.548333333333,1165.5449119891903,485.5483333333334,440336.3110333334,663.5784136282113,0.7941215223874972,-54.926666666666826,8.549176346992168,11.68379847834899,1790.2200000000003
Al Wajh - TVTC,26.256,36.443,knn,loso,19,6172.1578947368425,1468.5868779977395,5974.202105263158,1166.1707294505152,528.4442105263157,531407.8298105263,728.977249172103,0.7536068316023092,-197.9557894736843,8.561741607046924,11.810735590444319,2152.9799999999996
Najran - University,17.63228,44.53735,knn,loso,50,6840.951999999999,698.6154293286113,6255.4000000000015,835.4883930157259,600.6864,487895.36862399994,698.495074158723,0.00034452374694171617,-585.552,8.780742797201327,10.210495179014895,1745.5599999999995
Yanbu - RCJY,23.98655,38.20451,knn,loso,12,5882.533333333333,1335.5128361627812,5598.905000000002,902.053194334089,605.8449999999998,501506.5137666662,708.1712460744691,0.7188225777948706,-283.62833333333305,10.299049162492349,12.038542001311269,1212.9799999999996
Hagl - SWCC,29.28997,34.93002,knn,loso,51,5767.360784313726,1417.5352506013471,5301.026274509804,955.196256319151,670.2600000000002,684338.1955215685,827.2473605407082,0.6594326224075591,-466.33450980392155,11.621606919806323,14.343603451871523,2024.0599999999986
