fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
11,rf,Ensemble,loso,Al Qunfudhah - TVTC,1604,45,5561.022222222223,862.9555088026493,5471.682355555555,802.3561123288274,215.0460444444451,74418.27547164481,272.79713244762087,0.9000684115463318,-89.33986666666705,3.8670236487296616,4.905521351047744,0.7773133333507253,0.17074871063232422
12,rf,Ensemble,loso,Al Uwayqilah,1645,4,4700.0,1374.3970077819579,4919.3895,1308.793499255039,219.38949999999977,71239.86905250006,266.9079786227831,0.9622863374737856,219.38949999999977,4.667861702127655,5.678893162186874,7.840749999559193,0.17432403564453125
13,rf,Ensemble,loso,Al Wajh - TVTC,1630,19,6172.1578947368425,1468.5868779977395,5951.021263157893,1099.9004393356336,445.64084210526335,411360.69463968393,641.3740676389123,0.8092680250069229,-221.13663157894777,7.220178901859797,10.391407325885625,1.6136105263477045,0.1746523380279541
14,rf,Ensemble,loso,Arar - TVTC,1612,37,5733.135135135134,1774.237785827315,5767.499567567567,1593.6479631972136,255.75335135135091,97167.93019199958,311.71770914081793,0.9691326530488182,34.364432432432295,4.460968480997137,5.437124745769149,0.8334432431847499,0.17655253410339355
15,rf,Ensemble,loso,Dammam - IAFU,1625,24,5679.474999999999,1462.4693592944093,5727.24325,1289.449169831808,228.72558333333302,104416.70189216628,323.13573292374565,0.9511801523421256,47.768250000000954,4.0272310967709695,5.689535263800716,1.3023416666631722,0.17830753326416016
16,rf,Ensemble,loso,Duba - TVTC,1598,51,6060.007843137256,1282.3317258933441,6141.414999999998,1200.4968907987602,170.86362745098032,51689.45592092141,227.35315243233688,0.9685658887064215,81.40715686274423,2.8195281569557262,3.75169732972881,0.593537254876448,0.1715233325958252
17,rf,Ensemble,loso,Farasan - SWCC,1611,38,5479.676315789476,759.3133440412188,5562.627526315788,613.8501427568614,231.06694736842047,80232.85561505244,283.2540478352471,0.8608413569049029,82.95121052631605,4.216799205869331,5.169174810911029,0.8118184210424692,0.17270278930664062
18,rf,Ensemble,loso,Hada Al Sham - KAU,1598,51,5853.949019607843,1122.0203016884318,5871.420725490195,1108.3480598335464,97.69500000000046,17293.41526829411,131.50443060328465,0.986263397211838,17.471705882351955,1.6688734335193283,2.246422545922584,0.5885705882689103,0.17219924926757812
19,rf,Ensemble,loso,Hafar Al Batin - TVTC,1599,50,5774.338000000001,1488.745472119395,5905.485919999999,1410.862396391,202.91551999999967,68371.68404039975,261.47979661992963,0.9691514063584391,131.14792000000014,3.514091485465514,4.528307775193097,0.607192000024952,0.1657252311706543
20,rf,Ensemble,loso,Hagl - SWCC,1598,51,5767.360784313726,1417.5352506013471,5734.8518627450985,1273.256537026342,211.41107843137254,64053.8824484902,253.0886849475697,0.9681229793794124,-32.508921568628004,3.665646841556643,4.38829291963023,0.6112921568559364,0.18187808990478516
21,rf,Ensemble,loso,Hail - TVTC,1603,46,5909.593478260869,1376.415776794803,5910.51893478261,1312.8800213555794,178.127152173913,51895.59369402174,227.80604402434486,0.9726075296147527,0.9254565217394252,3.0142031398466673,3.854851350813825,0.7052586956295114,0.173187255859375
22,rf,Ensemble,loso,Jazan - University,1605,44,5479.720454545455,658.8391897805582,5468.812045454546,669.3539683709606,179.63640909090935,54049.66014177277,232.48582782994058,0.8754814316837135,-10.908409090909242,3.2782038897969703,4.242658539946001,0.6999886362874266,0.1716759204864502
23,rf,Ensemble,loso,Jeddah - KAU,1603,46,5424.1391304347835,1065.8639036375632,5547.732065217391,1015.2438791739817,179.89397826086943,49746.294497978124,223.03877353047412,0.9562117864797063,123.59293478260837,3.3165443203970626,4.111966307777875,0.6694565217912896,0.16453027725219727
24,rf,Ensemble,loso,Layla - TVTC,1598,51,6283.745098039216,1045.311658059916,6206.56,1030.0788197801019,120.5990588235293,28126.13866545102,167.70849312259358,0.974259408314042,-77.1850980392158,1.9192226441706095,2.668925784003006,0.5958627450893925,0.16851425170898438
25,rf,Ensemble,loso,Madinah - Taibah University,1625,24,5939.904166666667,1174.7210255627954,5994.276041666665,1163.520969091535,148.30870833333304,36734.43762304162,191.66230099589646,0.9733802537337535,54.37187499999908,2.496819884159181,3.2266901218955653,1.3299208332379446,0.16989421844482422
26,rf,Ensemble,loso,Mahd ad Dahab,1642,7,5798.400000000001,949.9375588502045,5903.440571428572,894.2532197454484,121.58857142857323,24446.788671143102,156.35468867655712,0.9729085843303157,105.04057142857177,2.0969331441186054,2.696514360453868,4.408200000138355,0.1730031967163086
27,rf,Ensemble,loso,Majmaah - University,1598,51,5979.882352941176,1368.858325315889,5949.884509803921,1289.591172350268,132.3745882352945,32096.443820156997,179.15480406664233,0.982870688256293,-29.99784313725541,2.2136654272167533,2.9959586743128135,0.6194823528822584,0.17165374755859375
28,rf,Ensemble,loso,Makkah - UQU,1626,23,5840.304347826087,1196.1438442211092,5932.276173913043,1062.5395958833578,240.14113043478233,154287.585535478,392.7945844019212,0.8921639022785974,91.9718260869556,4.111791374779451,6.725584164943897,1.3780304347481274,0.18039250373840332
29,rf,Ensemble,loso,Najran - University,1599,50,6840.951999999999,698.6154293286113,6669.460539999997,674.7198550157,260.8538600000001,113482.6225055001,336.8718191026078,0.7674839067090883,-171.49146000000147,3.8131222087218286,4.924341218921106,0.6466519999958109,0.17648911476135254
30,rf,Ensemble,loso,Osfan - KAU,1603,46,5753.413043478261,1092.5723178947324,5778.740217391304,1027.0572614672699,112.59534782608685,22632.96293704355,150.44255693467707,0.9810398823997729,25.327173913043037,1.9570183293848247,2.614840196554463,0.68877173907822,0.17555594444274902
31,rf,Ensemble,loso,Rania - TVTC,1621,28,6412.253571428572,799.1166299117612,6339.621321428572,778.2670009344039,174.36675000000065,76208.3671908927,276.05862998807464,0.8806610205605215,-72.63225000000004,2.7192740907336552,4.305173320314782,1.1658535713650053,0.18969321250915527
32,rf,Ensemble,loso,Riyadh - K.A.CARE City T2,1604,45,5906.017777777777,1218.4886161486907,5864.777377777778,1184.3045016533974,99.04542222222226,17632.04072159992,132.7856947174654,0.9881242887906412,-41.24039999999942,1.6770254670565774,2.2483118018555626,0.7664400000066962,0.19801831245422363
33,rf,Ensemble,loso,Riyadh - K.A.CARE HQ,1604,45,5699.173333333333,1256.6968934295792,5768.378266666666,1235.4181133805562,96.3374666666665,14299.379754444375,119.58001402594154,0.9909456742109622,69.20493333333289,1.6903761481197246,2.0981992831581695,0.7505222222082213,0.20288801193237305
