station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Wadi Addawasir - TVTC,20.43008,44.89433,svr,loso,15,6290.633333333333,788.4023386289234,6264.7015165286575,778.829789615224,47.59945097181038,4492.781330569833,67.02821294477299,0.9927719778672462,-25.93181680467478,0.7566718396951613,1.0655240798982561,180.23150198044004
Al Uwayqilah,30.327166,42.253735,svr,loso,4,4700.0,1374.3970077819579,4719.385357235117,1314.418571828034,62.61615097074343,4595.213485625784,67.78800399499741,0.9975673406908555,19.385357235117567,1.3322585312924133,1.4422979573403705,103.77777661018308
Layla - TVTC,22.27948,46.73319,svr,loso,51,6283.745098039216,1045.311658059916,6263.658017143004,1021.9745296326848,65.83917685768924,8137.153756531962,90.20617360542438,0.9925530071929128,-20.08708089621163,1.0477696951493742,1.4355479447053379,263.2273743809574
Riyadh - K.A.CARE HQ,24.707744,46.6792,svr,loso,45,5699.173333333333,1256.6968934295792,5700.318074358816,1253.0324283163195,69.00967994222125,7014.616880467658,83.75330966873881,0.9955583649352835,1.144741025482694,1.210871751146738,1.4695694405166155,210.7814384509211
Majmaah - University,25.85891,45.41889,svr,loso,51,5979.882352941176,1368.858325315889,5938.84796350055,1355.7088795646298,74.08320609258323,8052.599580323284,89.73627795002021,0.9957024681820988,-41.03438944062655,1.2388739730999183,1.5006361773302088,206.73350721993847
Hada Al Sham - KAU,21.80117,39.72854,svr,loso,51,5853.949019607843,1122.0203016884318,5887.352621433553,1149.4355941256745,74.18622288650313,8674.604309360113,93.13755584811163,0.9931095395621115,33.40360182570914,1.26728508632405,1.5910209592899893,261.2143805664691
Jeddah - KAU,21.49604,39.24492,svr,loso,46,5424.1391304347835,1065.8639036375632,5431.403558983119,1035.0594976566163,79.18680736897414,11284.336995014373,106.22776000186757,0.9900671806260319,7.264428548335702,1.459896316535427,1.958426165837539,377.45429671834063
Riyadh - K.A.CARE City T2,24.52958,46.43635,svr,loso,45,5906.017777777777,1218.4886161486907,5906.754415394065,1176.3000948592603,86.22448003880147,11886.61644438999,109.0257604623329,0.9919940053236684,0.7366376162878421,1.4599427784188732,1.8460113830432014,288.19746013199347
Riyadh - KSU,24.72359,46.61639,svr,loso,51,5913.5,1281.0528315627353,5904.11995138309,1299.7302900572136,87.31799190201909,12762.343129563824,112.97054098110632,0.9922232822752031,-9.38004861691103,1.4765873324092178,1.9103837149083678,338.2657952524951
Sharurah - TVTC,17.47586,47.08618,svr,loso,41,6656.526829268292,674.428293038572,6696.41411484079,690.5773445907913,89.70765625469555,11798.570660421481,108.62122564407696,0.9740607248750184,39.88728557249681,1.3476646088205808,1.6318003131374288,228.82621444920187
Afif - TVTC,23.92118,42.94815,svr,loso,49,6219.828571428571,1173.7154214767074,6259.536824216683,1149.3777747868646,97.11952209029361,24124.478006314763,155.32056530387328,0.9824881389176762,39.7082527881123,1.5614501424753446,2.4971840223596264,781.9228207737315
Osfan - KAU,21.89252,39.2539,svr,loso,46,5753.413043478261,1092.5723178947324,5825.080600654104,1050.3045330554296,97.65174513723704,12795.133516219488,113.11557592223755,0.9892812427231492,71.66755717584302,1.6972837583411373,1.9660604074038954,233.19449054052893
Al Jubail - SWCC,26.9042,49.76274,svr,loso,49,5368.820408163266,1346.8619593494689,5370.9872444757075,1339.2259587764383,103.92767944473191,19413.97608636842,139.3340449652145,0.9892979169584881,2.166836312443166,1.9357637533695553,2.5952450328447894,533.410670864002
