station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Majmaah - University,25.85891,45.41889,rf,loso,51,5979.882352941176,1368.858325315889,5949.884509803921,1289.591172350268,132.3745882352945,32096.443820156997,179.15480406664233,0.982870688256293,-29.99784313725541,2.2136654272167533,2.9959586743128135,708.719
Afif - TVTC,23.92118,42.94815,rf,loso,49,6219.828571428571,1173.7154214767074,6255.602224489795,1051.3292166156143,140.66079591836782,32651.26379210222,180.69660702985604,0.9762985795779733,35.773653061224685,2.261489915727064,2.905170214174466,502.1080000000011
Madinah - Taibah University,24.4846,39.5418,rf,loso,24,5939.904166666667,1174.7210255627954,5994.276041666665,1163.520969091535,148.30870833333304,36734.43762304162,191.66230099589646,0.9733802537337535,54.37187499999908,2.496819884159181,3.2266901218955653,451.6850000000013
Al Dhahran - KFUPM,26.30355,50.14412,rf,loso,45,5201.251111111111,1315.5792518248752,5260.576377777777,1283.9811907635356,155.88868888888888,39302.53527700006,198.2486703032332,0.9772916000245202,59.32526666666727,2.9971382953588517,3.8115573747194564,544.6790000000001
Timaa - TVTC,27.6173,38.5252,rf,loso,51,6221.5921568627455,1460.165548610927,6199.718529411766,1363.9137040884402,160.28605882352932,38791.36311221569,196.95523123851189,0.9818058887479665,-21.873627450980255,2.576286821480661,3.1656724882112344,542.0780000000013
Al Jouf - TVTC,29.77634,40.02318,rf,loso,40,5857.597500000001,1618.4891058464837,5905.936874999999,1529.8131889550957,166.5531749999994,41044.80630072489,202.5951783748194,0.9843310949258373,48.3393749999996,2.843370084748899,3.4586736008204624,423.6899999999978
Al Hanakiyah - TVTC,24.85577,40.536,rf,loso,51,6190.123529411763,1218.1734376320348,6303.793901960785,1188.8071001713163,169.18456862745063,66520.80102747047,257.9162674735164,0.9551730470439476,113.67037254901979,2.7331371954628496,4.166577068261282,965.1170000000002
Duba - TVTC,27.34103,35.72295,rf,loso,51,6060.007843137256,1282.3317258933441,6141.414999999998,1200.4968907987602,170.86362745098032,51689.45592092141,227.35315243233688,0.9685658887064215,81.40715686274423,2.8195281569557262,3.75169732972881,864.9069999999983
Al Jubail - SWCC,26.9042,49.76274,rf,loso,49,5368.820408163266,1346.8619593494689,5348.287510204082,1248.095984684494,171.75338775510212,44862.191015020406,211.8069663987009,0.9752694197452919,-20.53289795918323,3.199089831612768,3.9451304066094184,526.9089999999942
Rania - TVTC,21.21501,42.84853,rf,loso,28,6412.253571428572,799.1166299117612,6339.621321428572,778.2670009344039,174.36675000000065,76208.3671908927,276.05862998807464,0.8806610205605215,-72.63225000000004,2.7192740907336552,4.305173320314782,1117.2559999999958
Al Ahsa - KFU,25.34616,49.5956,rf,loso,18,5549.283333333333,1266.2999443917963,5620.550333333332,1255.3621485276228,177.38699999999966,52870.48511155533,229.9358282468292,0.9670283926220536,71.26699999999917,3.1965749330994635,4.143522945848789,565.9979999999969
