fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
33,hgb,Ensemble,loso,Riyadh - K.A.CARE HQ,1604,45,5699.173333333333,1256.6968934295792,5745.711280917485,1243.1104703734457,90.01811063050995,17453.226909566667,132.1106616044544,0.9889486673392179,46.53794758415143,1.5794941716198014,2.318067092849508,0.03036222228224182,0.1825423240661621
34,hgb,Ensemble,loso,Riyadh - KSU,1598,51,5913.5,1281.0528315627353,5887.119484947632,1270.6057136566415,82.70450923666655,11309.048433245258,106.34400986066521,0.9931088455694569,-26.380515052368583,1.3985712224007196,1.7983260312955984,0.02679215685930103,0.19563698768615723
35,hgb,Ensemble,loso,Shaqra - University,1602,47,5994.593617021277,1329.9769433938534,6017.316149742895,1306.3580617502907,74.69759221364059,10837.189544720624,104.10182296540549,0.9938732741833542,22.7225327216182,1.2460826702504304,1.7365951658476868,0.023546808540444584,0.17702221870422363
36,hgb,Ensemble,loso,Sharurah - TVTC,1608,41,6656.526829268292,674.428293038572,6606.977507632775,797.2393098062536,158.47736783591205,45301.414858699274,212.84129030500466,0.9004043881762238,-49.54932163551836,2.3807816283275227,3.197482647694833,0.024621951214191164,0.18324542045593262
37,hgb,Ensemble,loso,Tabuk - University,1615,34,6011.488235294117,1461.0986017306425,5958.12266294871,1344.2701803843192,165.99483998262474,48197.577327621315,219.53946644651688,0.9774230038712866,-53.36557234540775,2.761293601275813,3.6519986042320802,0.039455882335246044,0.19475746154785156
38,hgb,Ensemble,loso,Taif - University,1624,25,6213.852,1028.2639618774938,6210.842908846377,920.69516419759,187.04585658742465,57769.25690845502,240.35235989782797,0.9453629112037928,-3.0090911536218483,3.0101434116458625,3.8680090851508533,0.038472000014735386,0.19673800468444824
39,hgb,Ensemble,loso,Thuwal - KAUST,1603,46,5567.534782608695,1035.9074126029905,5527.415282725791,978.3720921136816,127.61916249429729,25825.337471809977,160.70263679171532,0.9759339882797061,-40.11949988290521,2.2922023386893096,2.886423580032262,0.029752173877963996,0.19650697708129883
40,hgb,Ensemble,loso,Timaa - TVTC,1598,51,6221.5921568627455,1460.165548610927,6260.580575046547,1407.1680850313571,129.88637863139525,25473.674592958214,159.60474489487527,0.9880522149169738,38.98841818380259,2.087671055199652,2.56533602445835,0.020221568596681727,0.18919849395751953
41,hgb,Ensemble,loso,Umluj - SWCC,1598,51,5969.813725490198,1184.3944103310246,5959.584184826016,1124.2030204889566,172.5569872650272,57426.803841979454,239.63890302281777,0.9590624405924868,-10.229540664179641,2.890491985172587,4.014177226327784,0.027872549039517146,0.1939547061920166
42,hgb,Ensemble,loso,Wadi Addawasir - TVTC,1634,15,6290.633333333333,788.4023386289234,6303.857293893487,781.5714352324566,73.14118431146666,8929.869949779475,94.49798913087767,0.9856335546089371,13.223960560155259,1.1626998496939893,1.502201513322098,0.06424666668560045,0.19059419631958008
