station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Layla - TVTC,22.27948,46.73319,lstm,loso,51,6283.745098039216,1045.311658059916,6058.364928002451,1097.8603490891003,279.01693857230396,117046.69996995367,342.1208850245095,0.8928807346094657,-225.38017003676478,4.440296896501557,5.444537925818556,936.13232421875
Riyadh - KSU,24.72359,46.61639,lstm,loso,51,5913.5,1281.0528315627353,5877.595942478554,999.0411228170818,279.2421702665441,118442.57206107625,344.15486639168165,0.9278271677726482,-35.90405752144608,4.72211330458348,5.819816798709422,836.1046875000002
Al Dawadmi - TVTC,24.5569,44.47411,lstm,loso,49,6158.08163265306,1242.735881715603,6025.061483577806,992.51058502921,281.1437779017857,125904.97121519438,354.83090510156296,0.9184760522198597,-133.0201490752551,4.565444154085721,5.762036398154934,873.0157226562496
Taif - University,21.43278,40.49173,lstm,loso,25,6213.852,1028.2639618774938,6008.15080078125,923.3759038481509,282.43650390624987,130883.21696310911,361.7778558219244,0.8762130875514165,-205.70119921874996,4.545272463944263,5.822118966173067,843.6946289062498
Al Dhahran - KFUPM,26.30355,50.14412,lstm,loso,45,5201.251111111111,1315.5792518248752,5355.950119357639,1081.1332524327909,288.13400390625,117352.90526049375,342.56810309848424,0.932195297525771,154.69900824652782,5.539705692938515,6.586263492771523,734.1500000000001
Shaqra - University,25.17279,45.14198,lstm,loso,47,5994.593617021277,1329.9769433938534,5888.326369265293,1042.015147290344,307.9515770445478,129184.05286538857,359.4218313700332,0.9269667409134807,-106.26724775598403,5.137155188804432,5.9957664244241204,722.7697265625002
Al Hanakiyah - TVTC,24.85577,40.536,lstm,loso,51,6190.123529411763,1218.1734376320348,6201.240023743872,948.7814471230763,321.6909390318627,142435.72912458266,377.40658330848265,0.9040155916629452,11.116494332107875,5.196841993594794,6.09691521526626,788.2921875000002
Al Farshah - TQ TVTC,17.7749,43.17555,lstm,loso,45,5783.742222222222,648.1317134619026,5889.221180555555,516.333271664181,321.98653211805566,195184.530345671,441.79693338192266,0.5353575876281003,105.4789583333334,5.5670968681993305,7.638599999917976,1259.8783203125004
Makkah - UQU,21.331,39.949,lstm,loso,23,5840.304347826087,1196.1438442211092,5885.856636379076,952.5821237070943,327.2717688519021,183112.6266984064,427.91661185142885,0.8720172395067294,45.55228855298909,5.603676612738875,7.326957404380999,1293.154296875
Farasan - SWCC,16.692097,42.098767,lstm,loso,38,5479.676315789476,759.3133440412188,5513.680047286184,603.1373429781112,328.27852076480264,216623.23039445133,465.4280077460437,0.6242811679394724,34.00373149671051,5.99083781315478,8.493713513787865,1585.1541015624998
Thuwal - KAUST,22.3065,39.107,lstm,loso,46,5567.534782608695,1035.9074126029905,5557.636548913043,744.8770149719907,335.61306470788054,164159.17908275567,405.1656193246851,0.8470240037671604,-9.898233695652202,6.028037144127682,7.277289413445619,975.77294921875
Al Qunfudhah - TVTC,19.15197,41.08111,lstm,loso,45,5561.022222222223,862.9555088026493,5489.464778645834,678.3471843175034,336.88036458333335,188359.62071333098,434.00417130867646,0.7470637961022667,-71.5574435763889,6.057885603066582,7.804395558326782,1399.0599609375004
Dammam - IAFU,26.394974,50.188715,lstm,loso,24,5679.474999999999,1462.4693592944093,5711.2191162109375,1113.605430700514,339.07678222656256,197363.2054964845,444.25578836576176,0.9077231759765916,31.744116210937438,5.970213483227985,7.822127720709428,1360.4953125000002
Duba - TVTC,27.34103,35.72295,lstm,loso,51,6060.007843137256,1282.3317258933441,6006.039751838235,1037.1249781688962,340.84378446691176,156310.38959744063,395.36108761161694,0.9049423505160203,-53.96809129901965,5.624477612729582,6.524101912827544,754.2785156250002
Hafar Al Batin - TVTC,28.33202,45.95708,lstm,loso,50,5774.338000000001,1488.745472119395,5901.166640625,1190.7832116095335,343.06318749999997,166603.09675576017,408.17042611605285,0.9248304133008153,126.82864062499999,5.941169143545111,7.068696465569782,1030.8367187499998
Madinah - Taibah University,24.4846,39.5418,lstm,loso,24,5939.904166666667,1174.7210255627954,5942.256734212239,887.1708208409837,372.85648193359384,212246.65360787042,460.7023481683922,0.8461946764265286,2.3525675455728674,6.27714642310184,7.756056920139293,1005.4052734375
Al Ahsa - KFU,25.34616,49.5956,lstm,loso,18,5549.283333333333,1266.2999443917963,5737.672607421875,1092.054044788977,378.55852322048605,292722.2363802926,541.0381099149048,0.8174497050980155,188.38927408854158,6.82175517956648,9.7496933822969,1733.3097656250002
Timaa - TVTC,27.6173,38.5252,lstm,loso,51,6221.5921568627455,1460.165548610927,6139.917221966912,1069.0001140821244,384.986580882353,203355.80189567417,450.94988845289026,0.9046210860718303,-81.67493489583339,6.187910926589626,7.248142872166069,864.1371093750004
Mahd ad Dahab,23.419423,40.743138,lstm,loso,7,5798.400000000001,949.9375588502045,6151.817034040178,827.4239942813631,393.9316266741072,223390.63715234897,472.6421872329521,0.7524432067859439,353.4170340401787,6.793798749208525,8.151251849354168,846.3888671875002
