fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
34,lr,Classical ML,loso,Riyadh - KSU,1598,51,5913.5,1281.0528315627353,5850.62212733354,1342.270434061168,110.6611372969043,18506.622194409487,136.03904658005175,0.9887230130561219,-62.87787266645893,1.8713306383174821,2.3004827357749513,0.0027588235645774092,0.0012731552124023438
35,lr,Classical ML,loso,Shaqra - University,1602,47,5994.593617021277,1329.9769433938534,5939.037902932099,1347.0530501384603,107.0884600372436,16762.482707864892,129.47000698179053,0.9905234530471617,-55.55571408917766,1.786417343340382,2.159779548928362,0.0022893617186011705,0.0012502670288085938
36,lr,Classical ML,loso,Sharurah - TVTC,1608,41,6656.526829268292,674.428293038572,6751.7003244876,630.0297637440875,169.34053414523765,43612.64859582437,208.83641587573842,0.9041171576273104,95.1734952193067,2.543977339663966,3.137318022328086,0.003448780484088674,0.0012934207916259766
37,lr,Classical ML,loso,Tabuk - University,1615,34,6011.488235294117,1461.0986017306425,5992.394645951922,1313.2621915728919,181.224475952244,47679.5651615117,218.35650931793103,0.9776656542142569,-19.09358934219531,3.014635791653969,3.6323203301960345,0.003958823607022436,0.001332998275756836
38,lr,Classical ML,loso,Taif - University,1624,25,6213.852,1028.2639618774938,6144.093880413584,913.3812944087348,166.43067754006148,35482.533055813416,188.36807865403685,0.9664412801369945,-69.75811958641486,2.6783817435635977,3.03142203345102,0.006180000054882839,0.0014955997467041016
39,lr,Classical ML,loso,Thuwal - KAUST,1603,46,5567.534782608695,1035.9074126029905,5563.400322945708,959.11691938913,95.88603404767471,13940.428497629562,118.06959175685144,0.9870092495025058,-4.134459662987638,1.722235024865832,2.1206799125111053,0.0026326087327501937,0.0013861656188964844
40,lr,Classical ML,loso,Timaa - TVTC,1598,51,6221.5921568627455,1460.165548610927,6268.547568978858,1334.6851083767071,151.4507991715015,33129.447988580476,182.0149663862301,0.9844614673457329,46.95541211611272,2.4342771971069053,2.925536772535917,0.002425490189731742,0.0014388561248779297
41,lr,Classical ML,loso,Umluj - SWCC,1598,51,5969.813725490198,1184.3944103310246,6047.321746024351,1019.3583244018917,170.94877153588234,49899.16655551632,223.3812135241375,0.9644286298629321,77.50802053415474,2.8635528577040366,3.7418456219217306,0.0027529411668450955,0.0016651153564453125
42,lr,Classical ML,loso,Wadi Addawasir - TVTC,1634,15,6290.633333333333,788.4023386289234,6241.2863556994835,815.7365909522241,128.168976820335,23660.263474784373,153.81893080757118,0.9619351810205204,-49.34697763385084,2.0374574391608955,2.4452057949793793,0.007213333204466228,0.0013341903686523438
43,lr,Classical ML,loso,Yanbu - RCJY,1637,12,5882.533333333333,1335.5128361627812,5933.494589293675,1363.9859886126203,153.48093809284276,43436.920978183276,208.41526090520165,0.9756464150835417,50.96125596034157,2.609095935302978,3.5429507848976916,0.012041666498892786,0.0013427734375
