fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
11,transformer,Deep Learning,loso,Al Qunfudhah - TVTC,1604,45,5561.022222222223,862.9555088026493,5557.1484375,876.2303466796875,71.50277777777784,8673.07292807432,93.12933441228022,0.9883534797200828,-3.8738932291666868,1.2857847877688364,1.6746801341690214,0.09194888884343931,17.254911422729492
12,transformer,Deep Learning,loso,Al Uwayqilah,1645,4,4700.0,1374.3970077819579,4680.30712890625,1346.8016357421875,49.47457275390616,2485.274728465667,49.852529810087546,0.9986843208214601,-19.69281005859375,1.052650484125663,1.060692123618884,0.36699999964184826,17.901434183120728
13,transformer,Deep Learning,loso,Al Wajh - TVTC,1630,19,6172.1578947368425,1468.5868779977395,6182.8076171875,1501.59228515625,76.07760587993421,11344.976338103941,106.51279894033365,0.9947397751622535,10.649902343750071,1.2325933195067407,1.725697896211629,0.14326315795187838,17.437420129776
14,transformer,Deep Learning,loso,Arar - TVTC,1612,37,5733.135135135134,1774.237785827315,5724.755859375,1758.0675048828125,88.58791437922294,11407.912634999428,106.80783040114348,0.9963760471526202,-8.378866659628354,1.5451914579218244,1.8629916770420925,0.11400810812168906,17.189467191696167
15,transformer,Deep Learning,loso,Dammam - IAFU,1625,24,5679.474999999999,1462.4693592944093,5719.74853515625,1512.6234130859375,95.30674438476565,15598.805977869932,124.8951799625187,0.992706805351209,40.27354532877598,1.6780907457954415,2.199062060534094,0.11360000007698545,17.872608423233032
16,transformer,Deep Learning,loso,Duba - TVTC,1598,51,6060.007843137256,1282.3317258933441,6178.21826171875,1297.6573486328125,132.97356196384806,29335.35352291724,171.27566529696284,0.9821601765573506,118.21007391237742,2.1942803607826336,2.8263274525449082,0.11009803925202612,17.306902647018433
17,transformer,Deep Learning,loso,Farasan - SWCC,1611,38,5479.676315789476,759.3133440412188,5398.41552734375,707.734375,124.21959549753291,93542.46022499615,305.84711903988267,0.8377567177822673,-81.26146946957239,2.266914838374649,5.581481485659947,0.1181921052193502,17.37981414794922
18,transformer,Deep Learning,loso,Hada Al Sham - KAU,1598,51,5853.949019607843,1122.0203016884318,5846.5791015625,1159.77587890625,61.9527516084559,5553.7266094565,74.5233292966471,0.99558853267301,-7.3696978400735045,1.0583069890247545,1.2730437017307579,0.12846862741485784,17.094202280044556
19,transformer,Deep Learning,loso,Hafar Al Batin - TVTC,1599,50,5774.338000000001,1488.745472119395,5862.18359375,1536.660888671875,114.59635449218749,17138.551889368777,130.91429215089076,0.9922672634108655,87.84526660156249,1.984579955177329,2.2671740405721095,0.10801600001286715,17.338252067565918
20,transformer,Deep Learning,loso,Hagl - SWCC,1598,51,5767.360784313726,1417.5352506013471,5643.595703125,1342.133056640625,142.18892750459563,33495.98690940395,183.01908892081164,0.9833304052057008,-123.76549766390936,2.465407190951642,3.173359457909994,0.10790196079053167,17.48593497276306
21,transformer,Deep Learning,loso,Hail - TVTC,1603,46,5909.593478260869,1376.415776794803,5918.22900390625,1379.46484375,76.45717242697015,9672.647981907134,98.3496211579238,0.9948944080887963,8.636157226562506,1.2937805740483976,1.6642366606047336,0.09073260867887217,17.63459062576294
22,transformer,Deep Learning,loso,Jazan - University,1605,44,5479.720454545455,658.8391897805582,5422.05517578125,649.663330078125,79.75742631392042,10195.877026911641,100.97463556216304,0.9765109344482492,-57.66521218039768,1.455501735453699,1.842696838274005,0.09952954546447886,17.304049253463745
23,transformer,Deep Learning,loso,Jeddah - KAU,1603,46,5424.1391304347835,1065.8639036375632,5388.12255859375,1073.8773193359375,62.65703125000004,6038.742378093372,77.70934550035389,0.9946845138253112,-36.016539996603335,1.1551516239403252,1.4326576739952637,0.08987826083245201,17.28214740753174
